seller_id,n_orders,n_ontime_reviewed,n_late_reviewed,overall_low_rate,avg_review,ontime_low_rate,late_low_rate,late_delivery_rate,avg_delay_vs_estimate,avg_delivery_days,cross_state_share,dominant_category,dominant_category_share,n_distinct_categories,dominant_customer_state,failure_type,low_rating_orders
70c27847eca8195c983ed7e798c56743,77,70,7,0.18181818181818182,4.233766233766234,0.14285714285714285,0.5714285714285714,0.09090909090909091,-11.045306637806638,11.206502675565174,0.7402597402597403,pet_shop,1.0,1,SP,Type 3 - Mixed,14.0
dfa0c4c6229ab200a4a1336b4d7128ff,75,72,3,0.16,4.08,0.1527777777777778,0.3333333333333333,0.04,-13.948872376543214,9.857796450617284,0.9333333333333333,housewares,0.48,11,SP,Type 2 - Intrinsic,12.0
f457c46070d02cadd8a68551231220dd,178,166,12,0.17415730337078653,3.966292134831461,0.13855421686746988,0.6666666666666666,0.06741573033707865,-11.047336597482316,14.717648772367872,0.9213483146067416,computers_accessories,1.0,1,SP,Type 2 - Intrinsic,31.0
431af27f296bc6519d890aa5a05fdb11,114,96,18,0.22807017543859648,3.8157894736842106,0.13541666666666666,0.7222222222222222,0.15789473684210525,-6.457295930799221,17.34004365659519,0.5614035087719298,health_beauty,1.0,1,SP,Type 1 - Delivery-Driven,26.0
8a32e327fe2c1b3511609d81aaf9f042,125,121,4,0.16,3.944,0.1487603305785124,0.5,0.032,-14.337972685185186,8.899370648148148,0.504,furniture_decor,0.752,2,SP,Type 2 - Intrinsic,20.0
4c18691b6037662be2df78a765d98ab5,62,57,5,0.1774193548387097,3.8548387096774195,0.15789473684210525,0.4,0.08064516129032258,-10.362119362305855,9.175145982676225,0.5645161290322581,housewares,0.8709677419354839,6,SP,Type 3 - Mixed,11.0
2528513dd95219a6013d4d05176e391a,150,142,8,0.15333333333333332,4.026666666666666,0.1267605633802817,0.625,0.05333333333333334,-11.495845910493829,10.645667978395062,0.49333333333333335,home_confort,0.5933333333333334,3,SP,Type 4 - Unclear,23.0
44073f8b7e41514de3b7815dd0237f4f,141,136,5,0.20567375886524822,3.74468085106383,0.19117647058823528,0.6,0.03546099290780142,-15.257907637247179,13.169202209745206,0.9716312056737588,health_beauty,0.3404255319148936,14,SP,Type 2 - Intrinsic,29.0
cac4c8e7b1ca6252d8f20b2fc1a2e4af,70,55,15,0.2571428571428571,3.6714285714285713,0.18181818181818182,0.5333333333333333,0.21428571428571427,-5.920826223544975,18.33218402777778,0.6285714285714286,furniture_decor,0.7714285714285715,6,SP,Type 3 - Mixed,18.0
6860153b69cc696d5dcfe1cdaaafcf62,73,67,6,0.1506849315068493,4.095890410958904,0.1044776119402985,0.6666666666666666,0.0821917808219178,-9.017209696854389,9.842425957635717,0.5616438356164384,construction_tools_construction,0.9726027397260274,3,SP,Type 1 - Delivery-Driven,11.0
2eb70248d66e0e3ef83659f71b244378,182,157,25,0.47802197802197804,2.78021978021978,0.445859872611465,0.68,0.13736263736263737,-9.295283374033373,18.07311107295482,0.5604395604395604,watches_gifts,0.5934065934065934,10,SP,Type 3 - Mixed,87.0
5656537e588803a555b8eb41f07a944b,169,157,12,0.1834319526627219,3.911242603550296,0.1592356687898089,0.5,0.07100591715976332,-11.076829457045802,11.210601030024108,0.8994082840236687,electronics,0.4911242603550296,11,SP,Type 2 - Intrinsic,31.0
6fd52c528dcb38be2eea044946b811f8,66,57,9,0.36363636363636365,3.393939393939394,0.2631578947368421,1.0,0.13636363636363635,-10.04299698372615,21.567607323232323,0.5303030303030303,bed_bath_table,1.0,1,SP,Type 3 - Mixed,24.0
dd7ddc04e1b6c2c614352b383efe2d36,117,98,19,0.18803418803418803,3.8547008547008548,0.12244897959183673,0.5263157894736842,0.1623931623931624,-7.117643439379551,15.244695018201963,0.4444444444444444,pet_shop,0.8547008547008547,1,SP,Type 1 - Delivery-Driven,22.0
e62b2d6ac10570a035a30bafcf01d263,59,52,7,0.15254237288135594,3.9661016949152543,0.11538461538461539,0.42857142857142855,0.11864406779661017,-9.106204684557438,13.232595927495295,0.4745762711864407,tablets_printing_image,0.3220338983050847,11,SP,Type 1 - Delivery-Driven,9.0
54965bbe3e4f07ae045b90b0b8541f52,68,48,20,0.39705882352941174,3.176470588235294,0.16666666666666666,0.95,0.29411764705882354,-2.7911230255991284,26.300009701797386,0.9411764705882353,bed_bath_table,1.0,1,SP,Type 3 - Mixed,27.0
88460e8ebdecbfecb5f9601833981930,237,190,47,0.3037974683544304,3.4430379746835444,0.23157894736842105,0.5957446808510638,0.19831223628691982,-10.37663873261447,17.902158345053916,0.919831223628692,computers_accessories,1.0,1,SP,Type 3 - Mixed,72.0
8e6cc767478edae941d9bd9eb778d77a,98,91,7,0.15306122448979592,4.061224489795919,0.13186813186813187,0.42857142857142855,0.07142857142857142,-13.1094495228647,16.4225603505291,0.8367346938775511,housewares,0.9897959183673469,2,SP,Type 4 - Unclear,15.0
ce7d1888639e6fb06b2749cbfdac1ff7,77,70,7,0.15584415584415584,4.194805194805195,0.11428571428571428,0.5714285714285714,0.09090909090909091,-11.317610179172679,14.713933080808081,0.8571428571428571,housewares,0.8961038961038961,4,SP,Type 1 - Delivery-Driven,12.0
59b22a78efb79a4797979612b885db36,123,107,16,0.2032520325203252,3.975609756097561,0.14953271028037382,0.5625,0.13008130081300814,-9.231853357422462,12.80337962962963,0.7967479674796748,housewares,0.6666666666666666,4,SP,Type 3 - Mixed,25.0
7c67e1448b00f6e969d365cea6b010ab,960,864,96,0.253125,3.504166666666667,0.20717592592592593,0.6666666666666666,0.1,-10.636978153935184,22.417649257330247,0.6020833333333333,office_furniture,0.9041666666666667,6,SP,Type 3 - Mixed,243.0
